ID,TransactionDate,HouseAge,DistanceToStation,NumberOfPubs,PostCode,HousePrice
8197,2019.02,2,159.8952496,1,5614,365152
8198,2020.02,8,2037.061723,4,5212,131559
8199,2020.08,16,187.9749009,5,5217,403007
8200,2020.05,5,2568.725131,0,5217,198253
8201,2021.12,14,550.6375198,5,5217,411008
8202,2020.08,34,574.8865197,8,5614,436826
8203,2019.12,12,1327.591025,1,5212,137878
8204,2019.11,35,468.9730446,8,5614,313791
8205,2019.03,19,423.4885469,4,5614,421984
8206,2020.12,4,137.4991774,9,5217,518762
8207,2020.05,15,3979.711687,0,5213,71866
8208,2020.02,13,1640.018414,2,5614,184803
8209,2019.01,2,163.9108432,7,5222,423918
8210,2021.11,32,6381.400296,1,5212,88462
8211,2019.04,0,110.899659,6,5614,423560
8212,2021.11,34,217.3613026,0,5614,461132
8213,2020.04,33,3064.706775,0,5217,352478
8214,2020.06,12,957.9515411,0,5213,317698
8215,2019.08,34,246.848072,8,5614,373457
8216,2020.06,21,2433.891674,4,5217,170642
8217,2019.11,34,587.7746264,4,5213,178245
8218,2021.12,14,508.9709642,5,5213,302024
8219,2021.1,34,526.1454449,6,5213,257834
8220,2020.12,4,265.4623437,9,5614,459855
8221,2020.04,22,547.6244911,10,5614,455468
8222,2021.03,8,2116.031619,3,5222,437945
8223,2021.07,6,277.1417615,6,5213,463579
8224,2019.02,27,254.4701865,5,5212,255304
8225,2021.08,16,249.6913495,5,5213,431957
8226,2020.07,8,62.05275082,5,5213,384963
8227,2020.04,14,1642.109147,1,5212,163744
8228,2019.08,2,2001.317705,3,5614,275173
8229,2020.02,27,4462.764628,1,5213,100980
8230,2021.05,13,1786.675718,2,5222,265505
8231,2019.07,16,467.3842154,1,5217,309179
8232,2021.05,29,394.1158905,3,5212,263392
8233,2019.1,20,517.8560216,9,5212,219675
8234,2020.04,1,148.6355468,1,5222,537151
8235,2021.08,18,2116.061013,3,5212,200717
8236,2021.08,22,147.6113155,6,5212,246383
8237,2020.01,6,187.0926929,6,5217,491137
8238,2021.01,19,415.9765042,7,5213,335576
8239,2019.02,29,30.9161167,6,5614,372556
8240,2019.03,3,358.8493475,6,5222,524387
8241,2019.01,26,612.1129885,5,5217,253044
8242,2021.05,36,507.6046798,8,5212,247239
8243,2021.1,16,974.2167212,4,5614,417860
8244,2019.06,5,574.3490943,6,5217,403112
8245,2020.05,19,1830.583117,2,5217,262321
8246,2020.08,1,30.52136845,7,5222,659876
8247,2020.02,32,1069.078029,0,5614,178658
8248,2020.09,17,612.0742096,5,5212,154120
8249,2019.05,1,327.1097297,5,5213,339203
8250,2020.11,37,597.5053426,3,5222,730063
8251,2021.04,16,2156.562796,4,5213,205006
8252,2019.12,30,1871.15353,2,5614,217516
8253,2019.02,14,317.5458832,7,5222,480616
8254,2019.12,12,1170.50575,4,5222,334776
8255,2019.01,29,1717.656425,2,5217,196051
8256,2020.08,14,286.5484819,1,5614,291163
8257,2021.12,18,570.8295832,5,5217,291562
8258,2019.08,9,1433.936978,0,5213,305988
8259,2020.08,11,297.6674331,1,5213,259483
8260,2020.03,13,1756.994344,2,5614,193862
8261,2021.06,18,456.6594686,8,5222,417515
8262,2020.03,2,2103.9997,3,5614,319682
8263,2020.09,13,1769.782233,3,5217,174763
8264,2020.07,34,282.6736723,10,5213,343836
8265,2021.03,1,28.66567623,6,5213,349068
8266,2019.03,14,990.7397953,2,5212,224418
8267,2020.03,17,160.0664577,1,5222,510978
8268,2019.05,31,533.9529908,5,5217,235667
8269,2020.04,7,307.7002879,5,5222,704113
8270,2020.1,29,614.8777791,3,5212,234735
8271,2020.05,5,1348.61683,3,5614,192260
8272,2021.05,20,453.6489556,9,5222,480593
8273,2021.01,32,461.8295024,6,5614,335792
8274,2020.02,27,4271.236333,1,5222,206579
8275,2019.12,2,2146.817111,3,5217,252033
8276,2019.01,6,318.8064049,9,5217,454782
8277,2021.06,17,1592.95184,1,5614,295028
8278,2019.08,1,319.8337873,6,5222,464648
8279,2021.05,20,2114.371362,3,5217,181992
8280,2019.12,15,3996.842115,0,5212,109780
8281,2019.05,17,1427.944896,1,5213,182330
8282,2021.08,15,4124.774523,0,5217,108509
8283,2019.08,31,223.7378287,5,5212,212502
8284,2019.11,0,120.5989987,6,5614,558550
8285,2019.07,19,351.2732688,8,5217,182390
8286,2020.02,33,3205.815536,0,5212,282980
8287,2020.08,2,208.814815,5,5212,354995
8288,2020.1,7,669.7890909,9,5213,435047
8289,2019.06,13,4063.108023,0,5212,91960
8290,2020.04,29,788.3506368,3,5614,564123
8291,2020.03,32,1270.007059,0,5217,192585
8292,2019.02,15,1026.745304,1,5222,337958
8293,2019.06,2,209.1833919,6,5222,483101
8294,2020.11,3,2020.73619,3,5217,272317
8295,2019.08,30,4226.68407,1,5217,129734
8296,2020.08,9,1318.289074,0,5222,563511
8297,2021.08,29,829.2658307,8,5213,324139
8298,2020.02,14,843.8798606,2,5212,224509
8299,2020.1,4,691.2015827,3,5222,445686
8300,2020.04,15,360.7908776,5,5213,321308
8301,2020.07,2,69.40102111,6,5614,549557
8302,2020.01,12,397.0678596,5,5213,258923
8303,2020.02,4,1776.701386,1,5217,273346
8304,2021.01,32,447.5472164,6,5212,236995
8305,2021.12,19,2067.997243,3,5212,195860
8306,2021.03,13,189.1091201,1,5213,381486
8307,2021.08,12,1386.598272,1,5212,194406
8308,2019.04,13,831.7670103,0,5217,256386
8309,2019.08,4,322.4954979,9,5222,507240
8310,2021.11,24,2862.117244,3,5222,215745
8311,2021.02,16,684.3967813,4,5614,404561
8312,2019.12,3,1385.438775,3,5222,336750
8313,2021.06,17,1924.849363,3,5213,149820
8314,2020.03,33,137.1180214,8,5614,475694
8315,2020.03,14,1041.223673,4,5212,197639
8316,2019.03,13,612.8144274,7,5222,356855
8317,2021.1,10,1602.482081,0,5213,327941
8318,2019.03,33,656.9040027,7,5614,315872
8319,2021.1,36,676.1730543,1,5213,257129
8320,2020.1,12,894.5300035,2,5222,432152
8321,2021.07,18,910.1368368,0,5614,329509
8322,2021.07,13,627.7972716,5,5222,649672
8323,2019.05,34,234.6465482,7,5217,340703
8324,2021.01,1,228.4995458,6,5213,392126
8325,2021.11,2,142.6518601,5,5222,619222
8326,2020.03,37,407.416751,1,5212,230260
8327,2019.08,2,472.7257725,8,5222,530313
8328,2021.04,28,1343.684184,2,5222,315183
8329,2019.12,8,162.0877616,5,5213,360700
8330,2019.07,40,144.6592232,9,5217,241304
8331,2021.1,29,637.9482589,10,5212,261685
8332,2021.04,10,3110.352845,0,5222,283301
8333,2021.01,13,4127.381542,0,5212,107814
8334,2019.02,19,2333.576377,4,5217,145753
8335,2019.12,31,6304.314375,1,5213,51069
8336,2019.04,17,143.7192094,8,5212,283342
8337,2020.03,30,231.602328,10,5212,295032
8338,2021.07,16,784.3732208,4,5213,319203
8339,2020.06,20,613.3247923,4,5213,330027
8340,2019.02,31,5403.756711,1,5217,162680
8341,2021.04,8,504.3640879,10,5614,572160
8342,2019.12,21,419.4949442,4,5213,272620
8343,2019.09,34,402.1916881,6,5213,195295
8344,2021.06,16,192.499796,5,5212,386624
8345,2019.09,14,67.43648061,5,5212,243984
8346,2019.02,38,455.7434778,1,5212,223378
8347,2019.07,17,787.8520999,0,5212,193267
8348,2019.05,33,198.4845349,5,5213,168909
8349,2021.08,17,1398.954794,1,5213,214564
8350,2021.1,26,441.78654,5,5222,514163
8351,2020.03,12,72.37662365,1,5217,282727
8352,2020.06,26,4396.976449,1,5212,97900
8353,2019.1,5,1911.848715,1,5213,195205
8354,2020.11,32,1162.617102,0,5222,232859
8355,2020.06,2,94.12860717,5,5222,597526
8356,2020.12,4,910.5334587,3,5222,455668
8357,2021.02,17,2363.056338,3,5213,204839
8358,2021.12,19,1059.497842,0,5614,207181
8359,2021.05,0,239.5362801,9,5222,624548
8360,2021.07,31,328.839549,8,5217,337302
8361,2021.1,15,984.3063135,4,5213,318680
8362,2020.08,20,358.7021197,5,5614,394503
8363,2020.06,0,229.8739605,6,5217,384229
8364,2019.07,9,1405.39753,0,5213,227050
8365,2019.03,7,1799.056259,1,5213,138433
8366,2021.1,17,743.0603461,0,5222,267703
8367,2019.01,30,1774.447212,2,5217,178904
8368,2021.06,41,333.1074011,8,5217,589202
8369,2021.04,11,2161.807305,2,5614,210507
8370,2020.12,11,280.9111529,1,5222,422601
8371,2020.07,0,61.37129715,5,5217,423715
8372,2021.12,17,2337.841955,3,5212,167234
8373,2021.1,17,2147.646317,3,5212,185015
8374,2019.03,33,338.3958073,7,5212,252105
8375,2021.02,31,6411.687891,1,5222,169299
8376,2020.07,8,135.4156821,7,5217,423389
8377,2020.02,18,1709.146326,3,5212,151367
8378,2021.03,25,4436.670923,0,5222,212598
8379,2019.02,15,1294.347108,0,5212,141850
8380,2020.02,13,64.57251394,7,5614,441257
8381,2020.08,8,213.1970958,9,5222,673766
8382,2021.05,12,260.6686688,7,5222,507982
8383,2021.02,16,656.1688961,6,5614,428430
8384,2020.04,11,308.8944686,1,5217,326630
8385,2019.07,17,525.8604332,8,5614,352123
8386,2021.02,16,1236.415361,0,5217,259668
8387,2021.09,18,224.7619464,9,5614,450903
8388,2021.09,5,647.0153131,9,5217,384105
8389,2019.07,30,619.8111877,6,5614,325838
8390,2020.1,13,317.3871402,5,5212,335585
8391,2021.02,21,657.6765435,4,5614,466616
8392,2021.06,32,197.6549214,8,5212,281263
8393,2019.12,16,216.3546411,6,5212,258918
8394,2021.06,35,529.2383374,7,5213,343319
8395,2021.12,19,1765.318473,3,5212,155962
8396,2019.06,30,416.6182837,8,5213,307088
8397,2019.09,10,219.2304141,7,5213,335104
8398,2021.06,16,3984.856371,0,5222,223483
8399,2021.12,8,624.6527557,10,5614,542905
8400,2021.09,5,317.5889805,9,5213,518004
8401,2021.11,30,352.5664521,6,5217,429252
8402,2020.09,37,394.3191492,1,5222,381333
8403,2021.07,8,389.9480033,1,5217,376538
8404,2020.02,29,1677.134605,2,5213,198365
8405,2021.06,7,48.73485138,5,5212,294490
8406,2020.11,29,635.9465013,6,5614,368462
8407,2020.06,9,1377.311945,0,5614,448329
8408,2019.05,29,423.8623273,6,5213,252147
8409,2019.05,15,4004.025895,0,5212,105138
8410,2020.06,28,633.214762,5,5213,281376
8411,2020.02,14,583.8290769,5,5217,295823
8412,2019.06,21,647.5755288,4,5217,315184
8413,2020.12,17,1197.152666,0,5222,345564
8414,2019.05,21,586.3909493,4,5212,243691
8415,2019.03,17,1136.454541,0,5212,151604
8416,2019.11,1,89.50457169,6,5212,265631
8417,2021.05,43,36.41228171,7,5222,598243
8418,2020.04,33,2267.454919,2,5212,147738
8419,2020.11,15,279.2540352,5,5212,284317
8420,2020.01,11,1586.882909,3,5213,170966
8421,2019.03,40,251.6643156,6,5217,456462
8422,2020.11,14,38.64927352,5,5222,384977
8423,2020.04,27,4360.187182,1,5614,141703
8424,2019.07,36,531.6681481,3,5614,342818
8425,2019.07,14,1955.252333,2,5614,171890
8426,2019.03,0,264.4754136,9,5212,249634
8427,2021.06,26,589.1858823,7,5217,390699
8428,2019.12,0,317.9474231,0,5614,459413
8429,2021.09,2,301.529595,7,5213,414619
8430,2019.1,4,1910.29957,1,5212,183318
8431,2020.03,40,168.8747055,9,5217,270875
8432,2019.08,37,716.9915659,4,5212,377395
8433,2019.05,34,164.0691726,8,5212,202907
8434,2019.04,12,701.7365738,0,5212,218251
8435,2020.01,8,165.8332436,5,5217,424801
8436,2020.1,18,503.4185357,8,5614,284926
8437,2020.03,19,543.142972,1,5222,439440
8438,2021.08,1,653.0255559,7,5222,470070
8439,2021.09,8,322.9108745,5,5222,640875
8440,2019.07,16,626.9331271,4,5213,254603
8441,2021.11,1,202.9458712,1,5212,390562
8442,2021.04,5,598.0492076,6,5217,412836
8443,2021.05,4,600.5629842,10,5222,754601
8444,2019.01,15,2009.643734,4,5222,265197
8445,2021.05,0,276.7897517,9,5222,8989772
8446,2019.12,5,1444.514482,3,5212,108522
8447,2020.12,0,195.2133145,6,5222,595168
8448,2019.11,14,53.28451149,5,5222,549472
8449,2019.02,36,586.1830079,8,5212,209388
8450,2021.02,34,460.9943648,8,5614,460286
8451,2020.12,40,134.5636224,4,5212,400024
8452,2021.12,18,347.7317658,8,5212,170314
8453,2021.11,33,3138.814942,0,5212,320185
8454,2019.01,17,4095.503205,0,5614,129290
8455,2019.03,37,588.0973522,1,5614,284310
8456,2021.12,12,1500.608919,3,5222,258872
8457,2020.07,12,286.656098,7,5222,457905
8458,2021.05,9,1608.566551,0,5212,297406
8459,2020.05,1,192.2210727,5,5222,854125
8460,2020.1,7,607.9679215,9,5222,673367
8461,2019.06,16,266.4772396,5,5614,471028
8462,2019.02,1,158.1977588,6,5222,475883
8463,2020.1,3,428.9710379,5,5217,440814
8464,2021.12,5,1740.211092,1,5217,311420
8465,2021.03,10,2995.871741,0,5614,273357
8466,2021.1,11,662.3077072,5,5213,304236
8467,2020.01,23,320.8475755,6,5217,323491
8468,2021.08,1,57.72306919,0,5614,597543
8469,2021.09,32,6451.243189,1,5217,111382
8470,2021.08,15,257.321341,5,5222,696118
8471,2021.07,9,505.8610706,1,5222,530881
8472,2019.11,9,59.1744707,7,5213,400099
8473,2019.09,18,391.4763979,4,5222,498522
8474,2021.04,3,2273.534105,3,5614,365274
8475,2021.08,34,514.8313112,1,5222,533403
8476,2021.08,38,30.8443281,2,5614,332801
8477,2020.12,7,108.3860422,5,5213,391001
8478,2019.03,19,6182.175222,1,5614,151443
8479,2020.09,19,473.7605446,3,5212,243827
8480,2019.12,0,300.6565964,0,5614,334903
8481,2019.1,18,2848.621,3,5213,155542
8482,2020.08,39,470.4374429,8,5217,326614
8483,2019.05,29,835.92951,7,5217,193503
8484,2019.02,0,131.6606999,6,5212,239426
8485,2019.03,33,123.6770143,10,5217,347322
8486,2021.1,9,114.7634328,7,5217,460491
8487,2019.02,38,192.126989,2,5222,350133
8488,2021.01,23,4157.924627,0,5217,218422
8489,2020.12,29,1547.743965,2,5217,234950
8490,2020.05,11,73.49225866,7,5614,356851
8491,2021.09,18,548.4177725,1,5614,456978
8492,2021.06,4,399.8637978,6,5212,337471
8493,2020.04,9,1463.266749,0,5222,483930
8494,2020.11,10,3196.076653,0,5222,308229
8495,2020.02,0,255.9421278,6,5614,486347
8496,2020.11,20,2325.939995,4,5222,244311
8497,2019.07,5,156.4246927,9,5213,346925
8498,2021.12,13,625.4202596,1,5222,561444
8499,2020.03,20,2460.521514,4,5217,182748
8500,2019.07,10,1430.295451,0,5614,420150
8501,2020.06,1,137.2145358,0,5212,283464
8502,2020.12,8,162.9673212,5,5222,511022
8503,2020.07,15,712.3288635,4,5213,277516
8504,2020.04,3,255.5687691,4,5217,330156
8505,2019.05,17,605.6898114,6,5614,355857
8506,2021.12,4,538.6956333,9,5212,302587
8507,2020.09,10,1359.075632,0,5217,390114
8508,2019.12,12,311.7237459,1,5217,204058
8509,2021.09,6,141.6280207,5,5614,602258
8510,2019.1,37,661.9876222,1,5213,201341
8511,2019.01,15,1630.11123,4,5217,167321
8512,2019.01,14,139.80952,7,5614,391674
8513,2019.07,2,246.1340357,0,5614,342142
8514,2021.06,18,953.857605,0,5614,269555
8515,2020.08,37,611.3741016,3,5212,289201
8516,2019.05,20,406.5680689,4,5614,359881
8517,2021.03,18,1500.87272,1,5217,218661
8518,2021.04,15,2219.151619,3,5212,137585
8519,2020.07,41,614.7811153,2,5212,235933
8520,2020.07,15,40.66708857,1,5212,174434
8521,2021.01,13,469.0852596,5,5222,442197
8522,2021.07,17,878.6597331,4,5222,510866
8523,2019.09,0,544.1792156,6,5222,425121
8524,2021.01,15,3936.187422,0,5614,131822
8525,2020.08,37,379.4580421,0,5213,283268
8526,2021.06,15,4199.614319,0,5222,305377
8527,2020.07,3,299.2535024,7,5614,564181
8528,2020.08,19,1398.896907,1,5213,203500
8529,2021.05,28,576.777001,3,5614,401837
8530,2021.04,31,5346.024491,1,5614,171938
8531,2021.07,4,1357.760305,3,5614,205419
8532,2020.1,16,4201.323795,0,5212,64615
8533,2020.04,3,2110.070196,3,5213,228063
8534,2021.04,15,56.855792,1,5614,510440
8535,2020.02,27,133.8159947,6,5222,481869
8536,2021.09,1,336.9541946,6,5614,538228
8537,2019.04,4,1969.868198,3,5222,264712
8538,2020.09,16,528.2144729,8,5213,320486
8539,2021.02,1,233.9991295,5,5217,434556
8540,2021.01,35,534.5450509,5,5213,242823
8541,2019.11,30,1051.156481,0,5614,198036
8542,2020.07,13,327.8961551,1,5217,392845
8543,2019.1,10,581.9052812,5,5212,224486
8544,2020.06,31,64.38561297,5,5217,308022
8545,2021.1,6,163.0110114,5,5212,343653
8546,2019.01,16,900.8106169,2,5217,278526
8547,2020.12,19,543.0701639,8,5213,204541
8548,2020.09,33,106.1797412,10,5614,469013
8549,2021.04,34,420.1199943,4,5222,340262
8550,2021.02,32,1391.792086,3,5217,230597
8551,2019.06,18,645.2022756,8,5213,162403
8552,2020.11,6,1589.840401,3,5217,188560
8553,2020.06,18,469.5998213,8,5217,401696
8554,2019.09,34,328.2901868,8,5217,327907
8555,2020.09,2,1594.605867,3,5614,328659
8556,2019.04,33,111.990458,7,5222,430345
8557,2020.05,8,258.7974085,9,5217,492859
8558,2019.06,32,126.7784948,8,5213,236451
8559,2021.12,41,191.7128196,6,5614,402190
8560,2019.07,32,186.8465033,8,5217,286035
8561,2020.03,4,2199.408292,3,5614,278404
8562,2021.12,21,2102.557003,3,5212,201803
8563,2019.01,12,1067.731511,4,5212,200338
8564,2020.03,28,579.6499706,8,5217,293019
8565,2020.05,30,1437.909485,2,5614,252530
8566,2021.03,15,386.3198495,5,5217,381346
8567,2021.09,36,414.647974,2,5217,434070
8568,2019.03,27,33.06352849,6,5213,287041
8569,2020.12,29,4235.311826,1,5212,139480
8570,2019.02,5,615.7315184,9,5213,274768
8571,2020.04,31,999.9413761,0,5614,88630
8572,2020.03,17,370.1829617,8,5222,392611
8573,2019.02,40,64.41907304,4,5213,259169
8574,2019.03,0,305.0800796,6,5222,528966
8575,2021.04,16,306.6394278,7,5222,670515
8576,2021.1,34,393.7403004,1,5222,548951
8577,2020.04,18,119.9551097,10,5213,336083
8578,2021.06,2,664.9384693,5,5213,473154
8579,2019.08,15,832.4722934,4,5217,268569
8580,2021.03,14,151.7769056,1,5212,190987
8581,2019.08,18,532.9408369,8,5614,280558
8582,2019.11,13,1195.737566,4,5614,315668
8583,2021.1,24,1419.375042,3,5222,442660
8584,2020.11,38,550.6636199,3,5212,187251
8585,2019.05,38,928.4398912,4,5614,551686
8586,2021.04,35,317.2625311,9,5222,997131
8587,2019.08,28,389.5986798,7,5217,298083
8588,2019.09,1,328.413569,9,5213,318169
8589,2020.03,0,625.3291631,1,5614,417855
8590,2020.1,1,622.0244689,1,5222,513900
8591,2021.09,18,808.7725628,0,5217,205328
8592,2021.03,30,1273.962226,0,5213,166384
8593,2021.08,29,470.9324725,8,5217,477091
8594,2020.1,31,6391.768406,1,5614,108544
8595,2019.12,33,43.25846585,6,5217,308611
8596,2021.06,31,257.3481644,10,5213,411178
8597,2019.02,0,210.7179287,7,5213,290011
8598,2020.11,20,1080.610929,0,5222,266627
8599,2021.04,1,597.7171817,9,5222,580391
8600,2021.05,20,2439.946525,4,5212,164318
8601,2019.07,10,1368.464801,0,5213,245472
8602,2020.03,34,537.7426543,1,5217,370779
8603,2021.1,14,1065.079917,4,5222,431655
8604,2021.11,38,553.1954046,0,5212,259011
8605,2021.12,4,502.6533608,5,5212,406981
8606,2021.11,14,1953.760476,2,5217,311929
8607,2021.1,4,2155.441194,3,5213,205588
8608,2020.05,7,93.45116289,5,5213,390870
8609,2019.01,34,538.7538961,8,5614,330900
8610,2021.01,11,632.0646102,4,5213,293659
8611,2020.07,7,169.0419273,9,5614,573658
8612,2019.02,11,1453.542527,1,5212,143292
8613,2019.06,33,78.91273224,6,5614,422781
8614,2019.07,19,633.6952821,4,5212,200920
8615,2021.12,35,584.1765064,8,5212,302234
8616,2020.05,27,577.4797995,5,5213,253384
8617,2019.06,37,508.9034425,3,5213,220002
8618,2020.12,31,5412.491965,1,5614,225252
8619,2019.03,0,323.8516818,5,5212,382224
8620,2021.1,0,532.6472202,6,5222,583026
8621,2019.01,7,342.6758989,5,5614,318060
8622,2020.12,28,547.1175959,3,5614,390353
8623,2019.04,32,6378.497257,1,5222,122645
8624,2020.04,13,3949.539021,0,5212,92689
8625,2020.08,15,609.0837072,5,5222,560826
8626,2019.08,19,6302.117208,1,5212,91936
8627,2019.01,0,277.9326527,6,5213,306801
8628,2019.06,16,488.0352745,6,5217,294321
8629,2019.03,27,544.8358939,7,5212,233709
8630,2020.11,28,762.3816941,6,5213,254855
8631,2020.1,13,380.2781455,1,5614,342807
8632,2021.05,2,132.049542,6,5614,719849
8633,2019.12,8,205.4312003,5,5217,392562
8634,2021.01,6,144.1082977,5,5614,411263
8635,2020.08,12,1432.496751,1,5222,299565
8636,2021.05,15,1102.772092,0,5213,198638
8637,2021.07,16,6290.687074,1,5217,103472
8638,2020.03,3,471.3276438,5,5213,376431
8639,2020.03,31,360.4613422,4,5213,231114
8640,2021.06,17,424.9664714,4,5212,246632
8641,2019.02,26,296.3192525,8,5217,253123
8642,2020.08,18,505.3545783,8,5217,376065
8643,2019.1,14,512.1788907,1,5213,274478
8644,2020.07,10,2008.664251,4,5614,205036
8645,2019.04,19,26.50197484,5,5213,207226
8646,2020.08,12,960.795677,2,5614,383701
8647,2020.07,13,500.991719,5,5212,272315
8648,2020.05,15,115.6244789,6,5212,317835
8649,2019.11,13,650.1520288,6,5212,63667
8650,2020.08,12,494.8073148,5,5222,479642
8651,2019.1,22,4344.679652,0,5213,96033
8652,2019.12,14,187.1275157,7,5614,412045
8653,2020.03,7,2000.140757,3,5217,203531
8654,2020.04,12,1482.728165,1,5222,371085
8655,2021.08,15,2256.632282,3,5212,191996
8656,2020.05,6,446.6726392,5,5614,549960
8657,2020.11,34,457.1422611,6,5222,385426
8658,2020.08,21,442.3106295,6,5213,338842
8659,2019.11,3,465.6657295,7,5217,296096
8660,2021.02,4,656.4426479,9,5212,363702
8661,2019.05,4,2512.466213,0,5213,183395
8662,2020.09,31,627.1501934,9,5614,371818
8663,2021.06,20,794.2097755,2,5217,429948
8664,2020.12,14,237.6882198,5,5217,368723
8665,2020.06,31,1239.549546,0,5213,66612
8666,2021.07,20,2119.798184,3,5213,233518
8667,2021.05,1,272.9253382,6,5212,314420
8668,2019.07,13,349.7206188,5,5222,444151
8669,2020.03,0,217.3272351,6,5212,357678
8670,2021.01,0,315.5954365,0,5217,503089
8671,2020.12,33,113.6888513,10,5222,544172
8672,2021.1,13,1799.077675,1,5217,227943
